
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
									1979-09-17T16:20:00.000	1	184	1	.109	1	298	1
									1979-09-17T16:35:00.000	1	184	1	.109	1	290	1
									1979-09-17T16:50:00.000	1	184	1	.135	1	278	1
									1979-09-17T17:05:00.000	1	184	1	.127	1	273	1
									1979-09-17T17:20:00.000	1	184	1	.132	1	90	3
									1979-09-17T17:35:00.000	1	184	1	.135	1	278	1
									1979-09-17T17:50:00.000	1	184	1	.159	1	270	1
									1979-09-17T18:05:00.000	1	184	1	.147	1	115	3
									1979-09-17T18:20:00.000	1	184	1	.147	1	143	3
									1979-09-17T18:35:00.000	1	184	1	.124	1	45	3
									1979-09-17T18:50:00.000	1	184	1	.089	1	312	3
									1979-09-17T19:05:00.000	1	184	1	.438	1	278	1
									1979-09-17T19:20:00.000	1	184	1	.455	1	287	1
									1979-09-17T19:35:00.000	1	184	1	.284	1	284	1
									1979-09-17T19:50:00.000	1	184	1	.196	1	48	3
									1979-09-17T20:05:00.000	1	184	1	.257	1	87	1
									1979-09-17T20:20:00.000	1	184	1	.164	1	346	3
									1979-09-17T20:35:00.000	1	184	1	.135	1	132	3
									1979-09-17T20:50:00.000	1	184	1	.188	1	284	3
									1979-09-17T21:05:00.000	1	184	1	.153	1	253	1
									1979-09-17T21:20:00.000	1	184	1	.217	1	233	1
									1979-09-17T21:35:00.000	1	184	1	.225	1	84	3
									1979-09-17T21:50:00.000	1	184	1	.507	1	301	3
									1979-09-17T22:05:00.000	1	184	1	.499	1	124	1
									1979-09-17T22:20:00.000	1	184	1	.371	1	101	3
									1979-09-17T22:35:00.000	1	184	1	.35	1	278	3
									1979-09-17T22:50:00.000	1	184	1	.336	1	98	3
									1979-09-17T23:05:00.000	1	184	1	.257	1	278	1
									1979-09-17T23:20:00.000	1	184	1	.205	1	295	1
									1979-09-17T23:35:00.000	1	184	1	.08	1	318	1
									1979-09-17T23:50:00.000	1	184	1	.179	1	357	3
									1979-09-18T00:05:00.000	1	184	1	.211	1	340	1
									1979-09-18T00:20:00.000	1	184	1	.266	1	323	3
									1979-09-18T00:35:00.000	1	184	1	.17	1	357	1
									1979-09-18T00:50:00.000	1	184	1	.161	1	352	1
									1979-09-18T01:05:00.000	1	184	1	.066	1	93	3
									1979-09-18T01:20:00.000	1	184	1	.153	1	340	3
									1979-09-18T01:35:00.000	1	184	1	.077	1	273	3
									1979-09-18T01:50:00.000	1	184	1	.074	1	304	3
									1979-09-18T02:05:00.000	1	184	1	.124	1	284	1
									1979-09-18T02:20:00.000	1	184	1	.127	1	284	1
									1979-09-18T02:35:00.000	1	184	1	.135	1	307	1
									1979-09-18T02:50:00.000	1	184	1	.185	1	307	1
									1979-09-18T03:05:00.000	1	184	1	.191	1	301	1
									1979-09-18T03:20:00.000	1	184	1	.205	1	312	1
									1979-09-18T03:35:00.000	1	184	1	.185	1	338	3
									1979-09-18T03:50:00.000	1	184	1	.199	1	301	1
									1979-09-18T04:05:00.000	1	184	1	.182	1	298	1
									1979-09-18T04:20:00.000	1	184	1	.185	1	312	1
									1979-09-18T04:35:00.000	1	184	1	.191	1	312	1
									1979-09-18T04:50:00.000	1	184	1	.202	1	290	3
									1979-09-18T05:05:00.000	1	184	1	.26	1	309	1
									1979-09-18T05:20:00.000	1	184	1	.255	1	304	1
									1979-09-18T05:35:00.000	1	184	1	.252	1	290	1
									1979-09-18T05:50:00.000	1	184	1	.252	1	287	1
									1979-09-18T06:05:00.000	1	184	1	.231	1	96	1
									1979-09-18T06:20:00.000	1	184	1	.147	1	45	1
									1979-09-18T06:35:00.000	1	184	1	.255	1	42	1
									1979-09-18T06:50:00.000	1	184	1	.161	1	307	3
									1979-09-18T07:05:00.000	1	184	1	.255	1	276	1
									1979-09-18T07:20:00.000	1	184	1	.362	3	90	1
									1979-09-18T07:35:00.000	1	184	1	.15	1	48	3
									1979-09-18T07:50:00.000	1	184	1	.15	1	169	1
									1979-09-18T08:05:00.000	1	184	1	.051	1	172	1
									1979-09-18T08:20:00.000	1	184	1	.188	1	59	3
									1979-09-18T08:35:00.000	1	184	1	.164	1	278	3
									1979-09-18T08:50:00.000	1	184	1	.246	1	90	3
									1979-09-18T09:05:00.000	1	184	1	.249	1	287	1
									1979-09-18T09:20:00.000	1	184	1	.348	1	307	1
									1979-09-18T09:35:00.000	1	184	1	.502	1	312	1
									1979-09-18T09:50:00.000	1	184	1	.621	1	338	3
									1979-09-18T10:05:00.000	1	184	1	.627	1	287	1
									1979-09-18T10:20:00.000	1	184	1	.603	1	287	1
									1979-09-18T10:35:00.000	1	184	1	.531	1	312	3
									1979-09-18T10:50:00.000	1	184	1	.278	1	273	3
									1979-09-18T11:05:00.000	1	184	1	.246	1	307	1
									1979-09-18T11:20:00.000	1	184	1	.135	1	312	1
									1979-09-18T11:35:00.000	1	184	1	.176	1	276	3
									1979-09-18T11:50:00.000	1	184	1	.103	1	312	3
									1979-09-18T12:05:00.000	1	184	1	.074	1	270	3
									1979-09-18T12:20:00.000	1	184	1	.129	1	290	1
									1979-09-18T12:35:00.000	1	184	1	.083	1	338	1
									1979-09-18T12:50:00.000	1	184	1	.071	1	332	1
									1979-09-18T13:05:00.000	1	184	1	.106	1	225	3
									1979-09-18T13:20:00.000	1	184	1	.031	1	304	1
									1979-09-18T13:35:00.000	1	184	1	.039	1	354	3
									1979-09-18T13:50:00.000	1	184	1	.042	1	98	3
									1979-09-18T14:05:00.000	1	184	1	.217	1	127	1
									1979-09-18T14:20:00.000	1	184	1	.327	1	121	1
									1979-09-18T14:35:00.000	1	184	1	.342	1	132	3
									1979-09-18T14:50:00.000	1	184	1	.301	1	93	3
									1979-09-18T15:05:00.000	1	184	1	.237	1	301	1
									1979-09-18T15:20:00.000	1	184	1	.225	1	340	1
									1979-09-18T15:35:00.000	1	184	1	.327	1	340	1
									1979-09-18T15:50:00.000	1	184	1	.301	1	293	3
									1979-09-18T16:05:00.000	1	184	1	.318	1	309	1
									1979-09-18T16:20:00.000	1	184	1	.272	1	354	3
									1979-09-18T16:35:00.000	1	184	1	.246	1	301	1
									1979-09-18T16:50:00.000	1	184	1	.249	1	309	1
									1979-09-18T17:05:00.000	1	184	1	.205	1	312	1
									1979-09-18T17:20:00.000	1	184	1	.193	1	304	1
									1979-09-18T17:35:00.000	1	184	1	.208	1	287	1
									1979-09-18T17:50:00.000	1	184	1	.234	1	278	1
									1979-09-18T18:05:00.000	1	184	1	.228	1	98	1
									1979-09-18T18:20:00.000	1	184	1	.217	1	104	1
									1979-09-18T18:35:00.000	1	184	1	.234	1	177	3
									1979-09-18T18:50:00.000	1	184	1	.257	1	87	1
									1979-09-18T19:05:00.000	1	184	1	.266	1	87	1
									1979-09-18T19:20:00.000	1	184	1	.26	1	312	3
									1979-09-18T19:35:00.000	1	184	1	.56	1	287	1
									1979-09-18T19:50:00.000	1	184	1	.47	1	96	1
									1979-09-18T20:05:00.000	1	184	1	.199	3	68	3
									1979-09-18T20:20:00.000	1	184	1	.324	3	304	1
									1979-09-18T20:35:00.000	1	184	1	.147	1	352	3
									1979-09-18T20:50:00.000	1	184	1	.135	1	225	1
									1979-09-18T21:05:00.000	1	184	1	.045	1	28	3
									1979-09-18T21:20:00.000	1	184	1	.095	1	239	3
									1979-09-18T21:35:00.000	1	184	1	.161	1	87	3
									1979-09-18T21:50:00.000	1	184	1	.141	1	127	1
									1979-09-18T22:05:00.000	1	184	1	.42	1	301	1
									1979-09-18T22:20:00.000	1	184	1	.615	3	307	1
									1979-09-18T22:35:00.000	1	184	1	.426	1	298	1
									1979-09-18T22:50:00.000	1	184	1	.211	1	121	3
									1979-09-18T23:05:00.000	1	184	1	.228	1	270	3
									1979-09-18T23:20:00.000	1	184	1	.284	1	98	3
									1979-09-18T23:35:00.000	1	184	1	.275	1	309	1
									1979-09-18T23:50:00.000	1	184	1	.237	1	335	3
									1979-09-19T00:05:00.000	1	184	1	.173	1	214	1
									1979-09-19T00:20:00.000	1	184	1	.074	1	180	3
									1979-09-19T00:35:00.000	1	184	1	.066	1	315	1
									1979-09-19T00:50:00.000	1	184	1	.17	1	332	1
									1979-09-19T01:05:00.000	1	184	1	.153	1	354	3
									1979-09-19T01:20:00.000	1	184	1	.103	1	290	1
									1979-09-19T01:35:00.000	1	184	1	.156	1	276	3
									1979-09-19T01:50:00.000	1	184	1	.156	1	304	1
									1979-09-19T02:05:00.000	1	184	1	.132	1	312	1
									1979-09-19T02:20:00.000	1	184	1	.127	1	273	1
									1979-09-19T02:35:00.000	1	184	1	.196	1	96	1
									1979-09-19T02:50:00.000	1	184	1	.292	1	98	1
									1979-09-19T03:05:00.000	1	184	1	.353	1	270	1
									1979-09-19T03:20:00.000	1	184	1	.321	1	290	1
									1979-09-19T03:35:00.000	1	184	1	.284	1	284	1
									1979-09-19T03:50:00.000	1	184	1	.196	1	298	1
									1979-09-19T04:05:00.000	1	184	1	.191	1	298	1
									1979-09-19T04:20:00.000	1	184	1	.173	1	287	1
									1979-09-19T04:35:00.000	1	184	1	.208	1	118	1
									1979-09-19T04:50:00.000	1	184	1	.342	1	90	3
									1979-09-19T05:05:00.000	1	184	1	.394	1	290	1
									1979-09-19T05:20:00.000	1	184	1	.449	1	304	1
									1979-09-19T05:35:00.000	1	184	1	.414	1	312	1
									1979-09-19T05:50:00.000	1	184	1	.292	1	281	1
									1979-09-19T06:05:00.000	1	184	1	.257	1	273	1
									1979-09-19T06:20:00.000	1	184	1	.26	1	90	1
									1979-09-19T06:35:00.000	1	184	1	.266	1	98	1
									1979-09-19T06:50:00.000	1	184	1	.202	1	121	1
									1979-09-19T07:05:00.000	1	184	1	.159	1	149	3
									1979-09-19T07:20:00.000	1	184	1	.147	1	104	3
									1979-09-19T07:35:00.000	1	184	1	.255	1	270	1
									1979-09-19T07:50:00.000	1	184	1	.49	1	284	3
									1979-09-19T08:05:00.000	1	184	1	.478	1	124	3
									1979-09-19T08:20:00.000	1	184	1	.26	3	138	3
									1979-09-19T08:35:00.000	1	184	1	.499	3	45	1
									1979-09-19T08:50:00.000	1	184	1	.304	1	20	3
									1979-09-19T09:05:00.000	1	184	1	.179	3	357	3
									1979-09-19T09:20:00.000	1	184	1	.31	1	93	3
									1979-09-19T09:35:00.000	1	184	1	.269	1	340	3
									1979-09-19T09:50:00.000	1	184	1	.455	1	298	1
									1979-09-19T10:05:00.000	1	184	1	.388	1	284	1
									1979-09-19T10:20:00.000	1	184	1	.182	1	293	1
									1979-09-19T10:35:00.000	1	184	1	.156	1	132	3
									1979-09-19T10:50:00.000	1	184	1	.173	1	174	1
									1979-09-19T11:05:00.000	1	184	1	.275	1	301	1
									1979-09-19T11:20:00.000	1	184	1	.478	3	307	1
									1979-09-19T11:35:00.000	1	184	1	.353	1	281	1
									1979-09-19T11:50:00.000	1	184	1	.252	1	98	1
									1979-09-19T12:05:00.000	1	184	1	.266	1	90	1
									1979-09-19T12:20:00.000	1	184	1	.278	1	307	3
									1979-09-19T12:35:00.000	1	184	1	.231	1	295	3
									1979-09-19T12:50:00.000	1	184	1	.167	1	352	3
									1979-09-19T13:05:00.000	1	184	1	.103	1	293	3
									1979-09-19T13:20:00.000	1	184	1	.124	1	309	3
									1979-09-19T13:35:00.000	1	184	1	.15	1	278	1
									1979-09-19T13:50:00.000	1	184	1	.211	1	110	3
									1979-09-19T14:05:00.000	1	184	1	.205	1	281	1
									1979-09-19T14:20:00.000	1	184	1	.286	1	276	1
									1979-09-19T14:35:00.000	1	184	1	.318	1	90	3
									1979-09-19T14:50:00.000	1	184	1	.342	1	276	1
									1979-09-19T15:05:00.000	1	184	1	.356	1	284	1
									1979-09-19T15:20:00.000	1	184	1	.368	1	284	1
									1979-09-19T15:35:00.000	1	184	1	.362	1	309	1
									1979-09-19T15:50:00.000	1	184	1	.339	1	304	1
									1979-09-19T16:05:00.000	1	184	1	.318	1	309	1
									1979-09-19T16:20:00.000	1	184	1	.324	1	309	1
									1979-09-19T16:35:00.000	1	184	1	.313	1	309	1
									1979-09-19T16:50:00.000	1	184	1	.307	1	304	1
									1979-09-19T17:05:00.000	1	184	1	.281	1	312	1
									1979-09-19T17:20:00.000	1	184	1	.257	1	284	1
									1979-09-19T17:35:00.000	1	184	1	.298	1	284	1
									1979-09-19T17:50:00.000	1	184	1	.304	1	290	1
									1979-09-19T18:05:00.000	1	184	1	.278	1	287	1
									1979-09-19T18:20:00.000	1	184	1	.281	1	90	3
									1979-09-19T18:35:00.000	1	184	1	.284	1	104	1
									1979-09-19T18:50:00.000	1	184	1	.26	1	98	1
									1979-09-19T19:05:00.000	1	184	1	.255	1	163	3
									1979-09-19T19:20:00.000	1	184	1	.269	1	59	1
									1979-09-19T19:35:00.000	1	184	1	.321	1	51	1
									1979-09-19T19:50:00.000	1	184	1	.231	1	273	1
									1979-09-19T20:05:00.000	1	184	1	.606	1	270	1
									1979-09-19T20:20:00.000	1	184	1	.601	1	104	3
									1979-09-19T20:35:00.000	1	184	1	.569	1	287	1
									1979-09-19T20:50:00.000	1	184	1	.534	1	352	3
									1979-09-19T21:05:00.000	1	184	1	.257	3	65	3
									1979-09-19T21:20:00.000	1	184	1	.595	3	200	1
									1979-09-19T21:35:00.000	1	184	1	.368	3	343	1
									1979-09-19T21:50:00.000	1	184	1	.566	3	338	1
									1979-09-19T22:05:00.000	1	184	1	.458	3	338	1
									1979-09-19T22:20:00.000	1	184	1	.792	1	312	1
									1979-09-19T22:35:00.000	1	184	1	.952	3	309	1
									1979-09-19T22:50:00.000	1	184	1	.807	1	293	3
									1979-09-19T23:05:00.000	1	184	1	.499	1	304	3
									1979-09-19T23:20:00.000	1	184	1	.342	1	278	3
									1979-09-19T23:35:00.000	1	184	1	.417	1	304	1
									1979-09-19T23:50:00.000	1	184	1	.467	1	312	1
									1979-09-20T00:05:00.000	1	184	1	.426	1	295	3
									1979-09-20T00:20:00.000	1	184	1	.409	1	340	1
									1979-09-20T00:35:00.000	1	184	1	.333	1	340	1
									1979-09-20T00:50:00.000	1	184	1	.182	1	259	3
									1979-09-20T01:05:00.000	1	184	1	.039	3	329	3
									1979-09-20T01:20:00.000	1	184	1	.15	1	315	1
									1979-09-20T01:35:00.000	1	184	1	.141	1	323	1
									1979-09-20T01:50:00.000	1	184	1	.039	1	129	1
									1979-09-20T02:05:00.000	1	184	1	.092	1	93	1
									1979-09-20T02:20:00.000	1	184	1	.063	1	96	1
									1979-09-20T02:35:00.000	1	184	1	.039	1	301	3
									1979-09-20T02:50:00.000	1	184	1	.077	1	110	1
									1979-09-20T03:05:00.000	1	184	1	.193	1	101	1
									1979-09-20T03:20:00.000	1	184	1	.17	1	107	1
									1979-09-20T03:35:00.000	1	184	1	.159	1	304	1
									1979-09-20T03:50:00.000	1	184	1	.138	1	340	1
									1979-09-20T04:05:00.000	1	184	1	.164	1	346	1
									1979-09-20T04:20:00.000	1	184	1	.164	1	352	1
									1979-09-20T04:35:00.000	1	184	1	.115	1	338	1
									1979-09-20T04:50:00.000	1	184	1	.121	1	309	1
									1979-09-20T05:05:00.000	1	184	1	.121	1	276	1
									1979-09-20T05:20:00.000	1	184	1	.147	1	278	1
									1979-09-20T05:35:00.000	1	184	1	.167	1	290	1
									1979-09-20T05:50:00.000	1	184	1	.193	1	287	1
									1979-09-20T06:05:00.000	1	184	1	.208	1	307	3
									1979-09-20T06:20:00.000	1	184	1	.173	1	284	1
									1979-09-20T06:35:00.000	1	184	1	.214	1	273	1
									1979-09-20T06:50:00.000	1	184	1	.22	1	90	3
									1979-09-20T07:05:00.000	1	184	1	.237	1	104	1
									1979-09-20T07:20:00.000	1	184	1	.243	1	110	1
									1979-09-20T07:35:00.000	1	184	1	.132	3	56	3
									1979-09-20T07:50:00.000	1	184	1	.307	1	138	3
									1979-09-20T08:05:00.000	1	184	1	.223	1	110	3
									1979-09-20T08:20:00.000	1	184	1	.449	1	287	3
									1979-09-20T08:35:00.000	1	184	1	.467	1	276	3
									1979-09-20T08:50:00.000	1	184	1	.429	1	287	3
									1979-09-20T09:05:00.000	1	184	1	.321	1	236	1
